YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2025,03,MAR,2025-03-17,EPKT,Katowice - Pyrzowice,Poland,40,,,26,6
2025,03,MAR,2025-03-17,EPLB,Lublin,Poland,3,,,2,0
2025,03,MAR,2025-03-17,EPLL,Lodz - Lublinek,Poland,8,,,6,0
2025,03,MAR,2025-03-17,EPMO,Warszawa - Modlin,Poland,18,,,13,0
2025,03,MAR,2025-03-17,EPPO,Poznan - Lawica,Poland,42,,,32,5
2025,03,MAR,2025-03-17,EPRZ,Rzeszow - Jasionka,Poland,23,,,14,0
2025,03,MAR,2025-03-17,EPSC,Szczecin - Goleniów,Poland,11,,,5,0
2025,03,MAR,2025-03-17,EPSY,Olsztyn-Mazury,Poland,1,,,1,0
2025,03,MAR,2025-03-17,EPWA,Warszawa - Chopina,Poland,265,265,141,217,101
2025,03,MAR,2025-03-17,EPWR,Wroclaw - Strachowice,Poland,47,,,40,22
2025,03,MAR,2025-03-17,EPZG,Zielona Gora - Babimost,Poland,1,,,1,0
2025,03,MAR,2025-03-17,ESGG,Göteborg,Sweden,71,71,0,52,0
2025,03,MAR,2025-03-17,ESSA,Stockholm - Arlanda,Sweden,296,297,20,239,26
2025,03,MAR,2025-03-17,ESSB,Stockholm - Bromma,Sweden,13,,,,
2025,03,MAR,2025-03-17,EVLA,Liepaja,Latvia,3,,,,
2025,03,MAR,2025-03-17,EVRA,Riga,Latvia,105,104,6,94,16
2025,03,MAR,2025-03-17,EYKA,Kaunas,Lithuania,18,,,16,6
2025,03,MAR,2025-03-17,EYPA,Palanga,Lithuania,7,,,5,5
2025,03,MAR,2025-03-17,EYSA,Siauliai,Lithuania,6,,,,
2025,03,MAR,2025-03-17,EYVI,Vilnius,Lithuania,54,,,45,0
2025,03,MAR,2025-03-17,GCFV,Fuerteventura,Spain,86,85,22,55,36
2025,03,MAR,2025-03-17,GCGM,La Gomera,Spain,4,,,4,0
2025,03,MAR,2025-03-17,GCHI,Hierro,Spain,7,,,7,0
2025,03,MAR,2025-03-17,GCLA,La Palma,Spain,28,,,23,0
2025,03,MAR,2025-03-17,GCLP,Gran Canaria,Spain,186,,,143,65
2025,03,MAR,2025-03-17,GCRR,Lanzarote,Spain,91,90,37,66,26
2025,03,MAR,2025-03-17,GCTS,Tenerife Sur - Reina Sofia,Spain,120,119,91,87,67
2025,03,MAR,2025-03-17,GCXO,Tenerife North,Spain,104,,,78,0
2025,03,MAR,2025-03-17,GEML,Melilla,Spain,15,,,,
2025,03,MAR,2025-03-17,GMAD,Al Massira,Morocco,32,,,19,0
2025,03,MAR,2025-03-17,GMFF,Saïss,Morocco,21,,,13,6
2025,03,MAR,2025-03-17,GMME,Rabat-Salé,Morocco,24,,,10,21
2025,03,MAR,2025-03-17,GMMN,Mohammed V International,Morocco,88,,,8,16
2025,03,MAR,2025-03-17,GMMX,Menara,Morocco,102,,,69,101
2025,03,MAR,2025-03-17,GMTT,Ibn Batouta,Morocco,30,,,15,42
2025,03,MAR,2025-03-17,LATI,Tirana,Albania,79,,,62,10
2025,03,MAR,2025-03-17,LBSF,Sofia,Bulgaria,83,83,0,61,20
2025,03,MAR,2025-03-17,LCLK,Larnaca,Cyprus,73,,,31,8
2025,03,MAR,2025-03-17,LCPH,Paphos,Cyprus,19,,,17,0
2025,03,MAR,2025-03-17,LDZA,Zagreb,Croatia,74,74,15,29,25
2025,03,MAR,2025-03-17,LEAB,Albacete,Spain,1,,,,
2025,03,MAR,2025-03-17,LEAL,Alicante,Spain,149,149,75,105,33
2025,03,MAR,2025-03-17,LEAM,Almeria,Spain,10,,,,
2025,03,MAR,2025-03-17,LEAS,Asturias,Spain,16,,,2,0
2025,03,MAR,2025-03-17,LEBB,Bilbao,Spain,72,72,10,22,0
2025,03,MAR,2025-03-17,LEBG,Burgos,Spain,3,,,,
2025,03,MAR,2025-03-17,LEBL,Barcelona,Spain,474,,,199,96
2025,03,MAR,2025-03-17,LEBZ,Badajoz,Spain,3,,,,
2025,03,MAR,2025-03-17,LECO,La Coruna,Spain,15,,,5,0
2025,03,MAR,2025-03-17,LECU,Madrid - Cuatro Viento,Spain,1,,,,
2025,03,MAR,2025-03-17,LEDA,Lleida - Alguaire,Spain,3,,,,
2025,03,MAR,2025-03-17,LEGE,Gerona,Spain,10,,,7,0
2025,03,MAR,2025-03-17,LEGR,Granada,Spain,14,,,2,0
2025,03,MAR,2025-03-17,LEGT,Madrid - Getafe,Spain,2,,,,
2025,03,MAR,2025-03-17,LEIB,Ibiza,Spain,44,43,0,15,0
2025,03,MAR,2025-03-17,LEJR,Jerez De La Frontera,Spain,25,,,6,0
2025,03,MAR,2025-03-17,LELL,Sabadell,Spain,6,,,,
2025,03,MAR,2025-03-17,LELN,Leon,Spain,2,,,,
2025,03,MAR,2025-03-17,LEMD,Madrid - Barajas,Spain,597,,,285,128
2025,03,MAR,2025-03-17,LEMG,Málaga,Spain,205,202,104,134,97
2025,03,MAR,2025-03-17,LEMH,Mahon,Spain,28,,,,
2025,03,MAR,2025-03-17,LEMO,Seville - Moron,Spain,0,,,,
2025,03,MAR,2025-03-17,LEPA,Palma de Mallorca,Spain,194,192,114,106,55
2025,03,MAR,2025-03-17,LEPP,Noain Pamplona,Spain,4,,,,
2025,03,MAR,2025-03-17,LERJ,Logrono,Spain,2,,,,
2025,03,MAR,2025-03-17,LERS,Reus,Spain,4,,,,
2025,03,MAR,2025-03-17,LERT,Rota,Spain,8,,,,
2025,03,MAR,2025-03-17,LESA,Salamanca Matalan,Spain,6,,,,
2025,03,MAR,2025-03-17,LESB,Son Bonet,Spain,2,,,,
2025,03,MAR,2025-03-17,LESO,San Sebastian,Spain,7,,,,
2025,03,MAR,2025-03-17,LEST,Santiago,Spain,33,,,12,2
2025,03,MAR,2025-03-17,LETO,Madrid - Torrejon,Spain,4,,,,
2025,03,MAR,2025-03-17,LEVC,Valencia,Spain,130,,,78,15
2025,03,MAR,2025-03-17,LEVD,Valladolid,Spain,2,,,2,0
2025,03,MAR,2025-03-17,LEVT,Vitoria,Spain,17,,,3,0
2025,03,MAR,2025-03-17,LEVX,Vigo,Spain,13,,,6,0
2025,03,MAR,2025-03-17,LEXJ,Santander,Spain,13,,,7,0
2025,03,MAR,2025-03-17,LEZG,Zaragoza,Spain,15,,,7,29
2025,03,MAR,2025-03-17,LEZL,Sevilla,Spain,103,99,13,51,2
2025,03,MAR,2025-03-17,LFAQ,Albert-Bray,France,2,,,,
2025,03,MAR,2025-03-17,LFBA,Agen-La Garenne,France,1,,,,
2025,03,MAR,2025-03-17,LFBD,Bordeaux-Mérignac,France,77,,,38,0
2025,03,MAR,2025-03-17,LFBE,Bergerac-Roumanière,France,4,,,1,0
2025,03,MAR,2025-03-17,LFBH,La Rochelle-Ile de Ré,France,4,,,2,0
2025,03,MAR,2025-03-17,LFBI,Poitiers-Biard,France,5,,,,
2025,03,MAR,2025-03-17,LFBL,Limoges-Bellegarde,France,6,,,3,0
2025,03,MAR,2025-03-17,LFBO,Toulouse-Blagnac,France,125,112,30,80,44
2025,03,MAR,2025-03-17,LFBP,Pau-Pyrénées,France,17,,,4,0
2025,03,MAR,2025-03-17,LFBT,Tarbes-Lourdes Pyrénées,France,5,,,1,0
2025,03,MAR,2025-03-17,LFBZ,Biarritz-Bayonne-Anglet,France,18,,,9,0
2025,03,MAR,2025-03-17,LFCR,Rodez-Marcillac,France,8,,,,
2025,03,MAR,2025-03-17,LFGJ,Dôle-Tavaux,France,6,,,1,0
2025,03,MAR,2025-03-17,LFJL,Metz-Nancy-Lorraine,France,5,,,1,0
2025,03,MAR,2025-03-17,LFJR,Angers-Marcé,France,0,,,,
2025,03,MAR,2025-03-17,LFKB,Bastia-Poretta,France,14,,,,
2025,03,MAR,2025-03-17,LFKC,Calvi-Sainte-Catherine,France,4,,,,
2025,03,MAR,2025-03-17,LFKF,Figari-Sud Corse,France,8,,,,
2025,03,MAR,2025-03-17,LFKJ,Ajaccio-Napoléon-Bonaparte,France,15,,,1,0
2025,03,MAR,2025-03-17,LFLB,Chambéry-Aix-les-Bains,France,15,,,,
2025,03,MAR,2025-03-17,LFLC,Clermont-Ferrand-Auvergne,France,18,,,5,0
2025,03,MAR,2025-03-17,LFLI,Annemasse,France,2,,,,
2025,03,MAR,2025-03-17,LFLL,Lyon-Saint-Exupéry,France,140,141,43,91,91
2025,03,MAR,2025-03-17,LFLP,Annecy-Meythet,France,5,,,,
2025,03,MAR,2025-03-17,LFLS,Grenoble-Isère,France,21,,,3,0
2025,03,MAR,2025-03-17,LFLX,Châteauroux-Déols,France,1,,,,
2025,03,MAR,2025-03-17,LFLY,Lyon-Bron,France,9,,,,
2025,03,MAR,2025-03-17,LFMD,Cannes-Mandelieu,France,12,,,,
2025,03,MAR,2025-03-17,LFMH,Saint-Etienne-Bouthéon,France,5,,,,
2025,03,MAR,2025-03-17,LFMI,Istres-Le Tubé,France,8,,,,
2025,03,MAR,2025-03-17,LFMK,Carcassonne-Salvaza,France,9,,,1,0
2025,03,MAR,2025-03-17,LFML,Marseille-Provence,France,148,,,78,15
2025,03,MAR,2025-03-17,LFMN,Nice-Côte d’Azur,France,175,175,104,101,69
2025,03,MAR,2025-03-17,LFMP,Perpignan-Rivesaltes,France,15,,,1,0
2025,03,MAR,2025-03-17,LFMT,Montpellier-Méditerranée,France,34,,,7,0
2025,03,MAR,2025-03-17,LFMU,Béziers-Vias,France,12,,,1,0
2025,03,MAR,2025-03-17,LFMV,Avignon-Caumont,France,14,,,,
2025,03,MAR,2025-03-17,LFOB,Beauvais-Tillé,France,63,,,60,36
2025,03,MAR,2025-03-17,LFOH,Le Havre-Octeville,France,4,,,,
2025,03,MAR,2025-03-17,LFOK,Châlons-Vatry,France,12,,,1,0
2025,03,MAR,2025-03-17,LFOP,Rouen,France,8,,,,
2025,03,MAR,2025-03-17,LFOT,Tours-Val de Loire,France,8,,,1,0
2025,03,MAR,2025-03-17,LFPB,Paris-Le Bourget,France,81,,,,
2025,03,MAR,2025-03-17,LFPG,Paris-Charles-de-Gaulle,France,613,,,464,215
2025,03,MAR,2025-03-17,LFPN,Toussus-le-Noble,France,19,,,,
2025,03,MAR,2025-03-17,LFPO,Paris-Orly,France,273,273,88,91,35
2025,03,MAR,2025-03-17,LFQQ,Lille-Lesquin,France,15,,,8,0
2025,03,MAR,2025-03-17,LFRB,Brest-Bretagne,France,22,,,7,0
2025,03,MAR,2025-03-17,LFRD,Dinard-Pleurtuit-Saint-Malo,France,5,,,,
2025,03,MAR,2025-03-17,LFRG,Deauville-Normandie,France,6,,,,
2025,03,MAR,2025-03-17,LFRH,Lorient-Lann Bihoué,France,10,,,,
2025,03,MAR,2025-03-17,LFRK,Caen-Carpiquet,France,11,,,3,0
2025,03,MAR,2025-03-17,LFRM,Le Mans,France,1,,,,
2025,03,MAR,2025-03-17,LFRN,Rennes-Saint-Jacques,France,19,,,8,0
2025,03,MAR,2025-03-17,LFRO,Lannion,France,0,,,,
2025,03,MAR,2025-03-17,LFRQ,Quimper-Pluguffan,France,1,,,,
2025,03,MAR,2025-03-17,LFRS,Nantes-Atlantique,France,72,,,41,17
2025,03,MAR,2025-03-17,LFRZ,Saint-Nazaire-Montoir,France,6,,,,
2025,03,MAR,2025-03-17,LFSB,Bâle-Mulhouse,France,106,105,9,71,6
2025,03,MAR,2025-03-17,LFSL,Brive-Souillac,France,4,,,,
2025,03,MAR,2025-03-17,LFST,Strasbourg-Entzheim,France,24,,,8,4
2025,03,MAR,2025-03-17,LFTH,Hyères-Le Palyvestre,France,8,,,,
2025,03,MAR,2025-03-17,LFTW,Nîmes-Garons,France,14,,,4,0
2025,03,MAR,2025-03-17,LGAV,Athens,Greece,307,,,187,239
2025,03,MAR,2025-03-17,LGIR,Heraklion,Greece,25,,,8,7
2025,03,MAR,2025-03-17,LGKF,Kefallinia,Greece,2,,,1,0
2025,03,MAR,2025-03-17,LGKO,Kos,Greece,5,,,2,0
2025,03,MAR,2025-03-17,LGKR,Corfu,Greece,6,,,2,0
2025,03,MAR,2025-03-17,LGMK,Mikonos,Greece,4,,,2,0
2025,03,MAR,2025-03-17,LGPZ,Aktion,Greece,2,,,,
2025,03,MAR,2025-03-17,LGRP,Rodos,Greece,13,,,6,0
2025,03,MAR,2025-03-17,LGSA,Khania - Souda,Greece,13,,,6,0
2025,03,MAR,2025-03-17,LGSK,Skiathos,Greece,1,,,,
2025,03,MAR,2025-03-17,LGSR,Santorini,Greece,8,,,4,0
2025,03,MAR,2025-03-17,LGTS,Thessaloniki,Greece,73,,,54,13
2025,03,MAR,2025-03-17,LGZA,Zakinthos,Greece,2,,,1,0
2025,03,MAR,2025-03-17,LHBP,Budapest - Ferihegy,Hungary,192,193,33,136,34
2025,03,MAR,2025-03-17,LIBR,Brindisi,Italy,27,,,24,0
2025,03,MAR,2025-03-17,LICC,Catania,Italy,95,95,106,80,64
2025,03,MAR,2025-03-17,LICJ,Palermo Falcone-Borsellino,Italy,71,,,56,13
2025,03,MAR,2025-03-17,LIMC,Milan - Malpensa,Italy,313,316,361,187,132
2025,03,MAR,2025-03-17,LIME,Bergamo,Italy,136,136,143,118,112
2025,03,MAR,2025-03-17,LIMF,Torino Caselle,Italy,59,,,37,13
2025,03,MAR,2025-03-17,LIML,Milan - Linate,Italy,154,152,34,104,36
2025,03,MAR,2025-03-17,LIPE,Bologna,Italy,106,103,40,76,7
2025,03,MAR,2025-03-17,LIPH,Treviso,Italy,27,,,27,79
2025,03,MAR,2025-03-17,LIPZ,Venice,Italy,109,110,62,74,11
2025,03,MAR,2025-03-17,LIRA,Rome - Ciampino,Italy,62,,,32,26
2025,03,MAR,2025-03-17,LIRF,Rome - Fiumicino,Italy,447,447,1197,298,632
2025,03,MAR,2025-03-17,LIRN,Naples,Italy,98,,,84,55
2025,03,MAR,2025-03-17,LIRP,Pisa San Giusto,Italy,55,,,45,58
2025,03,MAR,2025-03-17,LJLJ,Ljubljana,Slovenia,25,26,2,15,0
2025,03,MAR,2025-03-17,LJMB,Maribor,Slovenia,3,,,,
2025,03,MAR,2025-03-17,LJPZ,Portorož,Slovenia,0,,,,
2025,03,MAR,2025-03-17,LKKV,Karlovy Vary,Czech Republic,1,,,,
2025,03,MAR,2025-03-17,LKMT,Ostrava,Czech Republic,11,,,3,0
2025,03,MAR,2025-03-17,LKPR,Prague,Czech Republic,194,,,108,47
2025,03,MAR,2025-03-17,LKTB,Brno-Tuřany,Czech Republic,9,,,1,0
2025,03,MAR,2025-03-17,LLBG,Tel Aviv - Ben Gurion International,Israel,191,,,78,46
2025,03,MAR,2025-03-17,LMML,Malta,Malta,92,112,69,53,10
2025,03,MAR,2025-03-17,LOWG,Graz,Austria,16,,,4,0
2025,03,MAR,2025-03-17,LOWI,Innsbruck,Austria,26,,,15,0
2025,03,MAR,2025-03-17,LOWK,Klagenfurt,Austria,7,,,,
2025,03,MAR,2025-03-17,LOWL,Linz,Austria,16,,,1,0
2025,03,MAR,2025-03-17,LOWS,Salzburg,Austria,27,,,14,0
2025,03,MAR,2025-03-17,LOWW,Vienna,Austria,329,329,370,262,160
2025,03,MAR,2025-03-17,LPAZ,Santa Maria,Portugal,2,,,,
2025,03,MAR,2025-03-17,LPCS,Cascais,Portugal,5,,,,
2025,03,MAR,2025-03-17,LPFL,Flores,Portugal,2,,,,
2025,03,MAR,2025-03-17,LPFR,Faro,Portugal,55,55,7,38,23
2025,03,MAR,2025-03-17,LPHR,Horta,Portugal,8,,,,
2025,03,MAR,2025-03-17,LPMA,Madeira,Portugal,51,,,31,66
2025,03,MAR,2025-03-17,LPMT,Montijo,Portugal,4,,,,
2025,03,MAR,2025-03-17,LPPD,Ponta Delgada,Portugal,30,,,4,0
2025,03,MAR,2025-03-17,LPPR,Porto,Portugal,142,142,106,112,138
2025,03,MAR,2025-03-17,LPPS,Porto Santo,Portugal,3,,,1,0
2025,03,MAR,2025-03-17,LPPT,Lisbon,Portugal,299,297,2336,233,1883
2025,03,MAR,2025-03-17,LQSA,Sarajevo,Bosnia and Herzegovina,21,,,11,4
2025,03,MAR,2025-03-17,LRBS,Bucharest - Băneasa,Romania,8,,,2,0
2025,03,MAR,2025-03-17,LROP,Bucharest - Otopeni,Romania,166,166,68,129,23
2025,03,MAR,2025-03-17,LSGG,Geneva,Switzerland,248,248,68,152,56
2025,03,MAR,2025-03-17,LSGS,Sion,Switzerland,15,,,,
2025,03,MAR,2025-03-17,LSZH,Zürich,Switzerland,347,347,813,231,550
2025,03,MAR,2025-03-17,LTAC,Ankara - Esenboğa,Türkiye,109,,,77,16
2025,03,MAR,2025-03-17,LTAI,Antalya,Türkiye,107,,,50,80
2025,03,MAR,2025-03-17,LTBA,Istanbul Atatürk,Türkiye,17,,,,
2025,03,MAR,2025-03-17,LTBJ,Izmir - Adnan Menderes,Türkiye,74,,,49,30
2025,03,MAR,2025-03-17,LTFJ,Istanbul Sabiha Gökçen,Türkiye,302,,,91,225
2025,03,MAR,2025-03-17,LTFM,Istanbul,Türkiye,661,,,508,321
2025,03,MAR,2025-03-17,LUKK,Chișinău,Moldova,40,,,17,10
2025,03,MAR,2025-03-17,LWSK,Skopje,Republic of North Macedonia,40,,,22,0
2025,03,MAR,2025-03-17,LYBE,Belgrade - Nikola Tesla,Serbia,109,,,93,17
2025,03,MAR,2025-03-17,LYPG,Podgorica,Montenegro,15,,,9,0
2025,03,MAR,2025-03-17,LZIB,Bratislava,Slovakia,23,,,12,1
2025,03,MAR,2025-03-17,UDYZ,Yerevan,Armenia,45,,,11,7
2025,03,MAR,2025-03-17,UGTB,Tbilisi,Georgia,58,,,12,38
2025,03,MAR,2025-03-18,BIKF,Keflavik,Iceland,66,,,13,0
2025,03,MAR,2025-03-18,EBAW,Antwerp,Belgium,16,,,1,0
2025,03,MAR,2025-03-18,EBBR,Brussels,Belgium,251,257,122,159,86
2025,03,MAR,2025-03-18,EBCI,Charleroi,Belgium,73,73,7,62,7
2025,03,MAR,2025-03-18,EBLG,Liège,Belgium,55,,,,
2025,03,MAR,2025-03-18,EBOS,Ostend-Bruges,Belgium,4,,,2,0
2025,03,MAR,2025-03-18,EDDB,Berlin - Brandenburg,Germany,233,235,64,183,73
2025,03,MAR,2025-03-18,EDDC,Dresden,Germany,17,,,11,0
2025,03,MAR,2025-03-18,EDDE,Erfurt,Germany,2,2,0,,
2025,03,MAR,2025-03-18,EDDF,Frankfurt,Germany,567,567,33,401,77
2025,03,MAR,2025-03-18,EDDG,Muenster-Osnabrueck,Germany,24,,,5,0
2025,03,MAR,2025-03-18,EDDH,Hamburg,Germany,151,144,26,114,8
2025,03,MAR,2025-03-18,EDDK,Cologne-Bonn,Germany,156,,,56,29
2025,03,MAR,2025-03-18,EDDL,Dusseldorf,Germany,185,178,8,133,37
2025,03,MAR,2025-03-18,EDDM,Munich,Germany,396,396,0,282,0
2025,03,MAR,2025-03-18,EDDN,Nuremberg,Germany,45,44,0,19,0
2025,03,MAR,2025-03-18,EDDP,Leipzig-Halle,Germany,104,104,6,12,0
2025,03,MAR,2025-03-18,EDDR,Saarbruecken,Germany,9,11,0,1,0
2025,03,MAR,2025-03-18,EDDS,Stuttgart,Germany,102,102,0,63,5
2025,03,MAR,2025-03-18,EDDV,Hanover,Germany,55,54,10,29,2
2025,03,MAR,2025-03-18,EDDW,Bremen,Germany,33,36,5,16,0
2025,03,MAR,2025-03-18,EETN,Tallinn,Estonia,48,50,4,32,4
2025,03,MAR,2025-03-18,EETU,Tartu,Estonia,2,,,2,0
2025,03,MAR,2025-03-18,EFHK,Helsinki - Vantaa,Finland,216,216,185,196,181
2025,03,MAR,2025-03-18,EGAA,Belfast - Aldergrove,United Kingdom,61,,,43,4
2025,03,MAR,2025-03-18,EGAC,Belfast - City Airport,United Kingdom,40,,,9,11
2025,03,MAR,2025-03-18,EGAE,Londonderry - Eglinton,United Kingdom,3,,,,
2025,03,MAR,2025-03-18,EGBB,Birmingham,United Kingdom,103,107,30,61,28
2025,03,MAR,2025-03-18,EGCC,Manchester,United Kingdom,205,,,136,39
2025,03,MAR,2025-03-18,EGGD,Bristol,United Kingdom,73,73,0,56,1
2025,03,MAR,2025-03-18,EGGW,London - Luton,United Kingdom,140,140,35,107,26
2025,03,MAR,2025-03-18,EGHI,Southampton,United Kingdom,24,,,2,7
2025,03,MAR,2025-03-18,EGKB,Biggin Hill,United Kingdom,24,,,,
2025,03,MAR,2025-03-18,EGKK,London - Gatwick,United Kingdom,281,,,194,52
2025,03,MAR,2025-03-18,EGLC,London - City,United Kingdom,80,80,12,24,0
2025,03,MAR,2025-03-18,EGLF,Farnborough,United Kingdom,33,,,,
2025,03,MAR,2025-03-18,EGLL,London - Heathrow,United Kingdom,640,,,145,115
2025,03,MAR,2025-03-18,EGNT,Newcastle,United Kingdom,48,,,22,8
2025,03,MAR,2025-03-18,EGNX,East Midlands,United Kingdom,67,,,11,4
2025,03,MAR,2025-03-18,EGPD,Aberdeen,United Kingdom,59,59,0,11,0
2025,03,MAR,2025-03-18,EGPF,Glasgow,United Kingdom,92,94,0,33,19
2025,03,MAR,2025-03-18,EGPH,Edinburgh,United Kingdom,138,138,9,71,16
2025,03,MAR,2025-03-18,EGSS,London - Stansted,United Kingdom,225,222,53,153,52
2025,03,MAR,2025-03-18,EHAM,Amsterdam - Schiphol,Netherlands,631,,,475,894
2025,03,MAR,2025-03-18,EHBK,Maastricht-Aachen,Netherlands,8,,,,
2025,03,MAR,2025-03-18,EHGG,Groningen,Netherlands,29,,,,
2025,03,MAR,2025-03-18,EHLE,Lelystad,Netherlands,11,,,,
2025,03,MAR,2025-03-18,EHRD,Rotterdam,Netherlands,33,,,13,25
2025,03,MAR,2025-03-18,EICK,Cork,Ireland,27,,,20,0
2025,03,MAR,2025-03-18,EIDL,Donegal,Ireland,2,,,,
2025,03,MAR,2025-03-18,EIDW,Dublin,Ireland,241,241,115,162,75
2025,03,MAR,2025-03-18,EIKN,Connaught,Ireland,5,,,5,0
2025,03,MAR,2025-03-18,EIKY,Kerry - Farranfore,Ireland,6,,,3,0
2025,03,MAR,2025-03-18,EINN,Shannon,Ireland,29,,,15,0
2025,03,MAR,2025-03-18,EISG,Sligo,Ireland,1,,,,
2025,03,MAR,2025-03-18,EIWF,Waterford,Ireland,1,,,,
2025,03,MAR,2025-03-18,EKCH,Copenhagen - Kastrup,Denmark,290,290,6,225,7
2025,03,MAR,2025-03-18,ELLX,Luxembourg,Luxembourg,82,82,10,52,10
2025,03,MAR,2025-03-18,ENAL,Alesund,Norway,21,,,9,0
2025,03,MAR,2025-03-18,ENAN,Andenes,Norway,5,,,,
2025,03,MAR,2025-03-18,ENAT,Alta,Norway,11,,,4,0
2025,03,MAR,2025-03-18,ENBL,Forde Bringeland,Norway,4,,,,
2025,03,MAR,2025-03-18,ENBN,Bronnoysund Bronnoy,Norway,10,,,,
2025,03,MAR,2025-03-18,ENBO,Bodø,Norway,52,,,14,0
2025,03,MAR,2025-03-18,ENBR,Bergen,Norway,132,109,0,54,0
2025,03,MAR,2025-03-18,ENBS,Batsfjord,Norway,3,,,,
2025,03,MAR,2025-03-18,ENBV,Berlevåg,Norway,2,,,,
2025,03,MAR,2025-03-18,ENCN,Kristiansand Kjevik,Norway,17,,,9,0
2025,03,MAR,2025-03-18,ENDU,Bardufoss,Norway,6,,,4,0
2025,03,MAR,2025-03-18,ENEV,Harstad - Narvik Evenes,Norway,13,,,7,0
2025,03,MAR,2025-03-18,ENFL,Florø,Norway,13,,,,
2025,03,MAR,2025-03-18,ENGM,Oslo - Gardermoen,Norway,304,304,12,243,9
2025,03,MAR,2025-03-18,ENHD,Haugesund,Norway,12,,,7,0
2025,03,MAR,2025-03-18,ENHF,Hammerfest,Norway,9,,,,
2025,03,MAR,2025-03-18,ENHV,Honningsvåg Valan,Norway,3,,,,
2025,03,MAR,2025-03-18,ENKB,Kristiansund Kvernberget,Norway,16,,,3,0
2025,03,MAR,2025-03-18,ENKR,Kirkenes Høybuktmoen,Norway,9,,,2,0
2025,03,MAR,2025-03-18,ENLK,Leknes,Norway,0,,,,
2025,03,MAR,2025-03-18,ENMH,Mehamn,Norway,3,,,,
2025,03,MAR,2025-03-18,ENML,Molde Årø,Norway,7,,,3,0
2025,03,MAR,2025-03-18,ENMS,Mosjøen Kjærstad,Norway,3,,,,
2025,03,MAR,2025-03-18,ENNA,Lakselv Banak,Norway,4,,,,
2025,03,MAR,2025-03-18,ENNM,Namsos Høknesøra,Norway,2,,,,
2025,03,MAR,2025-03-18,ENOV,Orsta¿Volda Hovden,Norway,9,,,,
2025,03,MAR,2025-03-18,ENRA,Mo i Rana Røssvoll,Norway,7,,,,
2025,03,MAR,2025-03-18,ENRM,Rorvik Ryum,Norway,3,,,,
2025,03,MAR,2025-03-18,ENRO,Roros,Norway,2,,,,
2025,03,MAR,2025-03-18,ENRS,Rost,Norway,1,,,,
2025,03,MAR,2025-03-18,ENSB,Svalbard Longyear,Norway,3,,,2,0
2025,03,MAR,2025-03-18,ENSD,Sandane  Anda,Norway,4,,,,
2025,03,MAR,2025-03-18,ENSG,Sogndal Haukåsen,Norway,9,,,,
2025,03,MAR,2025-03-18,ENSH,Svolvær Helle,Norway,8,,,,
2025,03,MAR,2025-03-18,ENSK,Stokmarknes Skagen,Norway,6,,,,
2025,03,MAR,2025-03-18,ENSR,Sorkjosen,Norway,1,,,,
2025,03,MAR,2025-03-18,ENSS,Vardø Svartnes,Norway,2,,,,
2025,03,MAR,2025-03-18,ENST,Sandnessjøen Stokka,Norway,5,,,,
2025,03,MAR,2025-03-18,ENTC,Tromsø,Norway,60,,,31,149
2025,03,MAR,2025-03-18,ENVA,Trondheim,Norway,78,77,0,41,0
2025,03,MAR,2025-03-18,ENVD,Vadsø,Norway,8,,,,
2025,03,MAR,2025-03-18,ENVR,Værøy,Norway,0,,,,
2025,03,MAR,2025-03-18,ENZV,Stavanger,Norway,93,69,0,54,0
2025,03,MAR,2025-03-18,EPBY,Bydgoszcz,Poland,4,,,1,0
2025,03,MAR,2025-03-18,EPGD,Gdansk,Poland,51,,,46,3
2025,03,MAR,2025-03-18,EPKK,Krakow - Balice,Poland,99,,,85,21
2025,03,MAR,2025-03-18,EPKT,Katowice - Pyrzowice,Poland,45,,,24,0
2025,03,MAR,2025-03-18,EPLB,Lublin,Poland,5,,,3,0
2025,03,MAR,2025-03-18,EPLL,Lodz - Lublinek,Poland,3,,,1,0
2025,03,MAR,2025-03-18,EPMO,Warszawa - Modlin,Poland,8,,,6,0
2025,03,MAR,2025-03-18,EPPO,Poznan - Lawica,Poland,28,,,19,0
2025,03,MAR,2025-03-18,EPRA,Radom,Poland,1,,,1,0
2025,03,MAR,2025-03-18,EPRZ,Rzeszow - Jasionka,Poland,16,,,8,0
2025,03,MAR,2025-03-18,EPSC,Szczecin - Goleniów,Poland,9,,,5,0
2025,03,MAR,2025-03-18,EPSY,Olsztyn-Mazury,Poland,3,,,,
2025,03,MAR,2025-03-18,EPWA,Warszawa - Chopina,Poland,247,246,129,200,86
2025,03,MAR,2025-03-18,EPWR,Wroclaw - Strachowice,Poland,37,,,28,0
2025,03,MAR,2025-03-18,EPZG,Zielona Gora - Babimost,Poland,2,,,1,0
2025,03,MAR,2025-03-18,ESGG,Göteborg,Sweden,56,56,4,40,4
2025,03,MAR,2025-03-18,ESSA,Stockholm - Arlanda,Sweden,260,260,22,208,25
2025,03,MAR,2025-03-18,ESSB,Stockholm - Bromma,Sweden,18,,,,
2025,03,MAR,2025-03-18,EVLA,Liepaja,Latvia,4,,,,
